caption_id,track_id,caption,is_valid_subset,familiarity,artist_id,album_id,path,duration
982,1267288,"upbeat synthesized guitar pop instrumental track, with consistent tempo and rhythm",True,1,451073,151447,88/1267288.mp3,262.2
903,1267288,"Pop song with a classical chord progression in which all instruments join progressively, building up a richer and richer music.",True,2,451073,151447,88/1267288.mp3,262.2
21,1267288,Rock-pop song recorded with a DAW or composed with MIDI due to its quite not natural sounds.,True,0,451073,151447,88/1267288.mp3,262.2
679,1267288,An uplifting instrumental pop song with hand claps.,True,0,451073,151447,88/1267288.mp3,262.2
1058,1269561,The violin feels like its expressing grief about an event but there is also a hopeful element of it from the background bass velocity which subsides at the end,,0,432273,151644,61/1269561.mp3,116.4
628,1269564,Wonderfully emotional soundtrack with a violin carrying the main melody.,True,1,432273,151644,64/1269564.mp3,163.6
926,127590,A traditional heavy metal riff intro with a transition to grunge-like verse.,True,2,1493,18027,90/127590.mp3,231.1
800,127609,"String section playing slow harmonies with a galloping low thus keeping time, very moody",True,0,337893,18018,09/127609.mp3,176.0
1006,1281209,A repetitive musical motif with an electronic keyboard sound which sounds relaxing. Could be used to focus on work.,,1,343154,152813,09/1281209.mp3,200.0
944,1281499,This track is a perfect fit for a video game spot.,,2,442559,152848,99/1281499.mp3,219.5
568,1282564,"Ethnic ambient electronic song, with a strong ethnic percussion beat and a piano leading melody. The song is pretty flat and fades in and fades out without leaving you any particular impression.",,0,430126,152968,64/1282564.mp3,111.2
451,1288067,"This is very Arabic/Turkish kind of music, there is a single string instrument that is plucked with a constant rhythmic drums, and it sounds mysterious",,0,337328,153548,67/1288067.mp3,179.5
561,1296198,Inspirational track that builds as more instruments are added to the song.,True,2,451073,154290,98/1296198.mp3,247.7
1005,1296198,"An optimistic pop song starting with a simple piano pattern and repetitive strumming of an electric guitar. Then, percussion and a melodic guitar are added to  make the track more enthusiastic and exciting.",,1,451073,154290,98/1296198.mp3,247.7
49,1296596,"Reflective and strong major scale piano chords lead into a hall of light strings, airy guitar strums, and an upbeat drum kit. A simulated distorted electric guitar solo pervades before the arrangement starts a minor bridge, leading into an authentic progressive rock electric guitar solo.",,2,366613,154346,96/1296596.mp3,234.0
475,1306909,"A chunky distortion guitar plays, with some sharp attacks and strange resonances, like the sounds from a pinball machine. The guitars drifts somewhat arhythmically.",,0,484685,155361,09/1306909.mp3,31.2
700,1307834,Dynamic and danceable uplifting pop song featuring a catchy beat performed by an acoustic guitar and hand clapls.,True,2,343767,155433,34/1307834.mp3,242.4
838,1307838,"Rock song starting with guitar line, with a catchy refrain.",True,1,343767,155433,38/1307838.mp3,224.1
995,1307839,A prominent distorted acoustic guitar track with some gospel feeling.,True,2,343767,155433,39/1307839.mp3,250.4
454,1313073,A bright and light piece of piano music that conveys innocence and peace.,True,2,432273,155900,73/1313073.mp3,175.2
99,1313212,8-bit melody brings one back to the arcade saloons while keeping the desire to dance.,True,1,455057,155921,12/1313212.mp3,113.8
141,1315725,"An emotional, reverb-heavy track with cinematic strings, simple piano and guitar, and synth patterns for easy-listening",True,1,1058,156138,25/1315725.mp3,275.0
835,1318704,"An upbeat pop instrumental track starting with synthesized piano sound, later with guitar added in, and then a saxophone-like melody line.",True,1,451073,156395,04/1318704.mp3,224.0
580,1320188,"An electronic music track with a dark synth theme and a muffled drum machine beat. The track has a lot of space in the synths, but it feels amateur, not particularly well mixed or well produced.",,1,369180,156535,88/1320188.mp3,365.7
145,1320188,This synth-heavy track reminds of a dramatic scene of an old science fiction movie.,,1,369180,156535,88/1320188.mp3,365.7
323,1321940,This song reminds me some film and movie scenes in which there is a lot of tension and fear,True,0,2740,156685,40/1321940.mp3,148.6
277,132868,"Starting with an electric piano with tremolo, playing jazzy lines as synthetic string pads and bongos provide backdrop; the complex chords drop out to ease into a boom-bap drum groove. Nice track for relaxing and taking a bath after a long day.",,2,336640,18778,68/132868.mp3,148.4
465,132870,"This chill track reminds me of a hypothetical beachy 80s detective tv show because of the synthesisers, and it would probably be playing under epilogue narration.",,1,336640,18778,70/132870.mp3,168.9
395,132870,"This song sounds quite floaty, a bit funky, guitar, nasal sound at the start of the song, it's quite soft feeling. wavering/oscillating background sounds, but funky simple beat at the front, overall quite easy and enjoyable.",,1,336640,18778,70/132870.mp3,168.9
516,1331791,Ambient song with duduk and oriental drums perfect for starting a trip to east.,True,0,348064,157429,91/1331791.mp3,293.9
453,1334807,"This sounds like that free copyright music that is used in most generic youtube videos, the arpeggiated plucks make it feel like that. It is an instrumental song using electronic elements acoustic like guitar and drums",,1,451073,157824,07/1334807.mp3,186.1
1041,1336429,This type of electronic music can be used in a dance club since it builds up fairly quickly and has a dance beat,True,0,424522,157930,29/1336429.mp3,216.0
247,1338443,"It is an Indian/south asian song and it is instrumental. It has keys, tabla, piano and pads. It evokes a relaxing ambient vibe.",,0,369180,158137,43/1338443.mp3,299.4
471,134057,Futuristic jazz track with a saxophone as the main melody.,True,0,337328,19093,57/134057.mp3,128.1
880,1341061,Energetic alternate four piece rock song that you can bob your head to,True,1,360613,158377,61/1341061.mp3,236.8
988,1343442,"synthesized, calm instrumental piece with a spiritual feeling, with a bit of pentatonic scale, shiny but monotonic sound.",True,2,488843,158863,42/1343442.mp3,228.6
703,1347915,a sinister medieval-sounding piece with a synthesized flute or organ and strong downbeats at a marching pace.,True,0,490314,159035,15/1347915.mp3,62.4
789,1350313,Instrumental mainly on flute ideal for a situation where someone is starting on a nature adventure,True,1,490314,159298,13/1350313.mp3,174.1
632,1350853,A musical call to be in the here and now with this deeply spiritual piece.,True,1,337328,159338,53/1350853.mp3,400.0
811,1350951,1950s New York police caper movie. Or music for a commercial about cat food.,False,1,490314,159342,51/1350951.mp3,124.0
521,1350957,A positive instrumental tune to get you up in the morning with a big smile on your face.,True,1,490314,159344,57/1350957.mp3,127.1
472,1353972,Instrumental jazz ensemble with a bossa nova rhythmic vibe that conveys a sense of positivity.,True,0,454165,159621,72/1353972.mp3,34.0
372,1356312,A pop-rock love song from the 80's that conveys a quiet sense of positivity.,True,2,467034,159858,12/1356312.mp3,324.4
618,1356312,Pop rock track that makes one sing while driving.,True,1,467034,159858,12/1356312.mp3,324.4
892,1356313,"This is pop song with drums, synth, electirc guitar and some lyrics, with a classical chord progression and a memorable melody.",True,1,467034,159858,13/1356313.mp3,213.1
870,1356349,"A classic pop-rock straight out of the 70s, with a very straightforward 4/4 drum beat, a very interesting instrumentation and a natural development that leads to the chorus. The very-low register bass piano notes are a very subtle, yet quite interesting feature of this song. It is a very cheerful, promising tune that would help me get up and be ready to roll for my day.",,2,467034,159858,49/1356349.mp3,235.3
555,1356349,A positive and enthusiastic pop-rock song from the 80s featuring reverbered guitars.,True,0,467034,159858,49/1356349.mp3,235.3
3,135657,"A dance music club banger, with a heavy kick, subtle supporting percussion like tabla and bongos, prominent pop synth lines, and a repetitive hook",True,2,338209,19298,57/135657.mp3,238.0
879,135660,Pop upbeat electronic song that one can sing to,,1,338209,19298,60/135660.mp3,208.0
314,135660,"energetic track with a strong groove and synth bass, great to dance to",True,0,338209,19298,60/135660.mp3,208.0
968,135660,A high energy pop track featuring synthesized sounds and rock guitar.,True,1,338209,19298,60/135660.mp3,208.0
119,1356875,This is a very boring track. It doesn't tell me anything and is not inspiring.,False,0,467034,159901,75/1356875.mp3,190.6
921,1357019,"Oh, this track has the adequate guitar effects. Minimal lyrics.",,2,467034,159916,19/1357019.mp3,256.0
979,1357117,Starts with a electronic guitar sound very likely to a 80s rock style which feels like they performs in a live stage.,True,1,467034,159941,17/1357117.mp3,216.8
197,1357118,The rhythm of the song makes you want to dance and transmit a lot of energy as well as happiness,,1,467034,159941,18/1357118.mp3,168.9
961,1357120,Indie rock song from a 4 piece band that has a faster tempo and energetic beat,True,1,467034,159941,20/1357120.mp3,238.9
548,1357120,"wow, what's wrong with this song, it's a bit rough",False,1,467034,159941,20/1357120.mp3,238.9
920,1357120,This track will travel you to the early stages of brit-pop. Its lyrics are funny and memorable.,,2,467034,159941,20/1357120.mp3,238.9
1101,1367174,The song is an instrumental played on electronic midi and has a dark element to it caused by the low bass octave that is prominent throughout the song,True,0,2208,156733,74/1367174.mp3,215.4
644,1382988,This track sounds like the backing track to an informative video about a campaign or a new product.,True,1,483387,162342,88/1382988.mp3,52.0
134,1386744,An instrumental track with a lead electric guitar and synths well suited for drinking a gin on a sunny afternoon by the pool.,True,1,456894,162661,44/1386744.mp3,280.6
364,1388899,This is a shiny lullaby gently performed on a piano.,True,0,494324,162776,99/1388899.mp3,104.6
924,1390266,Not really an improvisation but a mixture of tracks at similar loudness levels that can confuse you a bit.,False,2,358635,163060,66/1390266.mp3,133.3
606,1397143,Genre seems like a band music and reminds me of fun happy party,True,0,439371,163630,43/1397143.mp3,178.5
889,1397144,A high-BPM metal song with a melodic intro riff and solo by an electric guitar.,True,2,439371,163630,44/1397144.mp3,205.3
163,1402647,Instrumental music that could probably be used as a soundtrack of a fantasy movie thanks to the scales played up and down the piano and the strings on the background,True,1,432273,164083,47/1402647.mp3,144.7
6,1402647,A mysterious and magical song made of bells and strings,True,2,432273,164083,47/1402647.mp3,144.7
15,1402657,"A dramatic and dynamic classical orchastric instrumental. Begins with a few string instruments, and slowly builds up into one grand climax.",,1,432273,164083,57/1402657.mp3,156.1
981,14046,"This track feels like OST of a musical movie which is based in London, full of fog and mystery.",True,2,1659,2009,46/14046.mp3,263.8
716,1406830,"trance techno pop with old style effects, with an emotional sad sound, futuristic and ideal for a cyberpunk movie",True,1,365425,164476,30/1406830.mp3,259.3
109,1408401,Smooth jazz song with leading saxophone. Quiet and peaceful with a low acoustic bassline.,,0,496168,164580,01/1408401.mp3,198.9
496,1408401,"A quartet of drums, double bass, piano and saxophone performing a slow and beautiful jazz song perfect for an evening in a café.",True,1,496168,164580,01/1408401.mp3,198.9
599,1408401,Genre seems like a jazz music played with triumph and reminds me of a jazz bar at night playing in the background while people have their conversation,True,1,496168,164580,01/1408401.mp3,198.9
740,145945,"78 BPM Ballad with a long Guitar Solo, Melancholic",,0,338624,20784,45/145945.mp3,193.8
891,145958,"This tracks is composed of a catchy electric guitar riffs alternating with sung parts slightly calmer, is a genre close to metal.",,0,338624,20784,58/145958.mp3,199.4
865,145968,"A soulless pop, ballad song in a raw production form with a catchy, yet overused, minor harmonic sequence. The keyboard is too repetitive and loud and almost shades the whole composition. It would be a good song to be used in an ending credits or a driving scene from a movie.",,1,338624,20784,68/145968.mp3,197.6
1026,145969,Indie rock most likely a 4 piece band that someone can listen to while driving,True,1,338624,20784,69/145969.mp3,168.6
515,145969,A plain boring rock song that’s remnant of 2000’s alternative scene.,,0,338624,20784,69/145969.mp3,168.6
199,146587,This violin song use the change of the tone to create a change of feeling during the track. Starting with a feeling of release with the more highest notes and then passing to an oppressed or sadness feeling during the lowest notes. Definitely a complex violin piece.,,1,338649,20858,87/146587.mp3,322.4
1078,146588,Innocent and playful classical music for orchestra featuring wind musical instruments such as oboes or fagots.,True,0,338649,20858,88/146588.mp3,239.2
168,146590,Classical music piano piece (scherzo) composed by Chopin.,,1,338649,20858,90/146590.mp3,629.6
375,156061,This is an electronic music track with spacey ethereal synths accompanied with string like elements and later drums.,True,1,339061,22408,61/156061.mp3,422.9
807,156061,Unnerving build up using loops of various instruments,,0,339061,22408,61/156061.mp3,422.9
94,171574,One cannot avoid moving the feet and neck listening to this fast and loopy brazilian tune.,True,1,340035,26259,74/171574.mp3,300.2
1025,17170,It has a ballet dance or circus music feel mostly played on the xylophone,True,0,2534,2430,70/17170.mp3,65.4
22,17176,Ambient industrial song recorded with a DAW or composed with MIDI due to its quite not natural sounds.,,0,2534,2430,76/17176.mp3,126.0
176,172017,2000's style urban pop song with synthesised pad and drums.,True,1,339779,25331,17/172017.mp3,194.0
239,172021,"2000s hip-hop track with R&B and reggaeton influences, with a indian/arab-sounding percussive beat and a good flow",True,1,339779,25331,21/172021.mp3,230.0
625,172031,Hip-hop song with a tremendous flow mixed with some rastafarian sections.,True,2,339779,25331,31/172031.mp3,237.9
382,177570,High energy instrumental song with lots of percussion and organ.,,1,340035,26259,70/177570.mp3,276.8
769,177570,Early evening upbeat track for an evening night out before the real dancing start.,,2,340035,26259,70/177570.mp3,276.8
584,181523,"Instrumental electronic ambient track. The song progresses by adding a section on top of each other. A percussion drum machine beat sustains a low frequency arp, toward the end an acoustic guitar comes in. The track has a general dark but dreamy feeling.",,1,340225,27162,23/181523.mp3,324.1
1079,181523,Electronic music with a sci fi feel to it like an event is about to start which is mostly based on various percussion as compared to a melody,True,0,340225,27162,23/181523.mp3,324.1
963,18500,House music with a thought provoking message in the beginning that  eventually builds up and can be used to create the sense of a social revolution,,0,2773,2609,00/18500.mp3,476.7
666,187621,A dynamic instrumental jam with a brass section arrangement that leads into a high energy ska song.,True,1,340494,28044,21/187621.mp3,326.8
782,188296,Upbeat rock guitar song with a punk feel about love,True,2,337296,28190,96/188296.mp3,232.4
1100,190781,An upbeat and happy song for celebration and dancing played mostly on the brass instrument,,0,340663,28540,81/190781.mp3,118.2
933,190781,"A whimsical string arrangement that feels like bouncing through some woods on an adventure in a video game, with a triumphant finish.",True,2,340663,28540,81/190781.mp3,118.2
1085,191044,"Instrumental ambient track with an 80s chillout vibe, featuring bongos and a piano melody.",True,1,4658,28602,44/191044.mp3,188.6
576,201905,"Instrumental folk rock ballad with acoustic guitars and piano on top of a soft drum beat. An harmonica leads the songs that gives Old Wild West vibes, riding a horse in the sunset.",,1,7805,30025,05/201905.mp3,223.4
729,206596,60’s inspired indie song suitable for a warm summers day,True,0,341332,30621,96/206596.mp3,151.0
1067,206609,Indie rock song that starts off on a harmonica which has an upbeat feel but also a sad tone to it that can be listened in a personal setting,True,1,341332,30621,09/206609.mp3,282.6
427,208937,"Buddha-bar electro ethnic instrumental track, with a straightforward drum beat and a sustained pad in background. Sampled strings and woodwinds keep the melody going.",,1,341459,30924,37/208937.mp3,216.0
503,208937,Soothing ambient soundscape with characteristic piano flourishes and a soft drum backdrop,True,1,341459,30924,37/208937.mp3,216.0
1008,208938,An electronic piece with an optimistic and epic motif. Some sounds are reminiscent of underwater worlds or rain forests as portrayed in movies.,,1,341459,30924,38/208938.mp3,349.5
786,212013,Electronic music with a political message in the beginning evoking a confused emotion,True,1,337328,31272,13/212013.mp3,210.5
984,219026,"mysterious, alluring and mellow instrumental track that seems from movies or games",True,1,339226,32364,26/219026.mp3,388.0
626,238099,Instrumental rock song that begins with an ambient intro and then progresses through various sections of electric guitars that intensify over time.,True,1,1435,34714,99/238099.mp3,666.0
771,24018,90's dance pop song for a club night back then,True,1,3581,3316,18/24018.mp3,304.6
1043,24018,Electronic instrumental music with a base melody that stays the same throughout the song and other melodies are layered on top that can be used in a club or casual listening,True,0,3581,3316,18/24018.mp3,304.6
359,24026,Instrumental electronic track with a big windy pad holding the structure of the song. Modular leads come in and out of the surface of the track until halfway through the pad disappears and leaves way to a simple drum beat.,,2,3581,3316,26/24026.mp3,452.8
149,242384,"evokes peace and tranquility, without shocks, or emotional disturbances",,1,343767,35540,84/242384.mp3,272.2
923,242384,This is a perfect sound track for a rainy day and tea.,True,2,343767,35540,84/242384.mp3,272.2
473,242410,A chilled out guitar and piano ballad with a gentle snare drum backing.,True,1,343767,35540,10/242410.mp3,296.2
309,242640,An acoustic etherial song with warm vibes in the new folk genre.,True,0,343767,35540,40/242640.mp3,128.5
518,243172,A song inviting to feel and live the present moment and enjoy.,,1,343767,35540,72/243172.mp3,218.4
849,243734,soothing acoustic guitar song that talks feels nostalgic with fingerpicking of the guitar,True,2,343767,35540,34/243734.mp3,205.5
222,246601,"epic song, film and game music, synthetic sound",True,1,343843,35660,01/246601.mp3,144.8
731,24838,"A dissonant blend of birds chirping, and bell-like sounds, then a synth arpeggio that sounds like a jingle for a news flash segment from the 80s on top of a slow, sparse pattern of kicks and cymbals and an oboe-like instrument playing a melancholic melody, all of that with a healthy amount of reverb",,0,2534,3426,38/24838.mp3,291.1
225,25246,"film and game, fantasy music with ethnical instrument (hu lu si?)",,1,2740,3480,46/25246.mp3,211.8
413,25249,"Synthetic orchestral music with hopeful, yearning harmonies, fast pizzicato motifs and woodwind lead",True,2,2740,3480,49/25249.mp3,131.4
232,25250,"Harp, suitable for library, game and film music.",True,0,2740,3480,50/25250.mp3,214.2
615,25254,An instrumental ambiental track that reminds a bit of Moby.,,1,2740,3480,54/25254.mp3,212.1
9,25379,"At first, this track recalls a slow movement of a Mahler symphony - lush, enveloping orchestral strings slowly spinning a mournful dirge - but its lack of melodic direction, and its repetitiveness, suggest that it is movie music.",True,1,2740,3495,79/25379.mp3,134.8
167,25381,Orchestral music with a slow and steady pace that sounds like a soundtrack to a nature movie or documentary.,True,1,2740,3495,81/25381.mp3,151.0
489,25559,"Instrumental folk/post-rock song, with large and strong guitars both acoustic and electric and no drums. The song has a slightly epic feeling, like the one of a lonely traveler in the desert.",True,1,675,3511,59/25559.mp3,247.9
978,257059,Warm repeating melody which seems to be a folk music playing by a band where they greets new visitor.,True,0,6821,36997,59/257059.mp3,127.3
977,260841,"A playful and jazzy song about cats, featuring a funny meow at the beginning.",True,1,345952,37345,41/260841.mp3,174.6
922,264261,Pleasant Electro-pop with missing lyrics. The main melody pad is louder.,,2,338916,37682,61/264261.mp3,242.3
105,264261,"80s instrument set, solid bass-line,  a bit like keygen music.",,1,338916,37682,61/264261.mp3,242.3
304,26431,"Typical videogame music that would work especially in the initial levels, when the adventure is about to start. Strong percussions with a distant brassy melody and a strong string and pad base, with an hopeful and cheerful atmosphere",,2,2740,3620,31/26431.mp3,108.8
656,26432,A song that leads one to a fantastic land where some supernatural creatures are right around the corner to show you their curiosities.,,1,2740,3620,32/26432.mp3,132.5
355,26440,"Cinematic music with percussions, brass and strings. It would be perfect in a videogame during a battle phase as a background, with you controlling the hero and fighting enemies. It ends with a kettledrum solo part.",,1,2740,3620,40/26440.mp3,114.0
991,272434,Haunting expansive sound as if you are in space,True,0,346071,38595,34/272434.mp3,517.4
954,276988,A track with brit rock essence accompanied with pan flute melody.,True,1,347328,39044,88/276988.mp3,292.3
437,285381,"This classical piece has interesting pacing and dynamics- it is not particularly fast and does not feature an extremely wide dynamic range, but it is also far from sleepy. Overall, the tempo is moderate, with a fairly complex interplay between the instruments which keeps things stimulating. The mood is somewhat relaxed, but also thought-provoking.",,0,347596,39788,81/285381.mp3,690.8
802,285434,"Classical symphony, sounding like someone is doing something hastily",True,0,347596,39788,34/285434.mp3,335.8
58,285485,"A string ensemble starts of the track with legato melancholic playing. After two bars, a more instruments from the ensemble come in. Alti and violins seem to be playing melody while celli, alti and basses underpin the moving melody lines with harmonies and chords. The track feels ominous and melanchonic. Halfway through, alti switch to pizzicato, and then fade out to let the celli and basses come through with somber melodies, leaving the chords to the violins.",,1,347596,39788,85/285485.mp3,375.7
951,285674,A classical track performed on an electric piano.,True,2,347598,39797,74/285674.mp3,347.4
999,296235,Electronic music that feels like its in a futuristic world with a melancholy element from the violin until the drums kick in at the very end,True,0,348064,40689,35/296235.mp3,306.8
431,296235,Electro ambient track with no drum beat until the end of the song. The track is sustained by a gaunt synth arp and a string lead track that moves into the drum machine beat at the end.,,1,348064,40689,35/296235.mp3,306.8
469,296236,"Futuristic experimental song with piano over a drum and bass rhythm, with an accordion added towards the middle of the song.",True,1,348064,40689,36/296236.mp3,223.9
7,296237,"An instrumental track that starts out with dreamy string instruments, flutes and synths over an upbeat hip hop beat, while in the second half, a piano kicks in and gets more dominant and dynamic throughout, evoking melancholic feelings.",True,0,348064,40689,37/296237.mp3,250.6
512,296237,"An emotional instrumental piece consisting of electronic instruments of piano, drums and violin.",True,0,348064,40689,37/296237.mp3,250.6
883,296238,this song has a slightly melancholy and minor feeling with the piano at the beginning. it continues with a consistent bass and drum rhythm which is sort of uplifting. there is a rhythm change from 6/8 to 4/4.,,1,348064,40689,38/296238.mp3,289.1
752,296238,"this song starts with an emotional piano melody and then drops into a kind of DnB track with drum break samples and a thumping bass, keeping the piano and later on it has a drum break, whe a violin is added.",True,1,348064,40689,38/296238.mp3,289.1
967,296238,Starts with a melancholic piano with a breakbeat coming in around 30 seconds,True,0,348064,40689,38/296238.mp3,289.1
570,296241,Electronic instrumental track with windy samples and square flangered sounds. A strong drum beat keeps the main lead going through the song until the bass comes in. The song has the atmosphere of rainy cyberpunk scenarios.,,1,348064,40689,41/296241.mp3,261.4
648,304772,A fun track which combines rock and latin elements but could definitely use less instruments.,,1,348448,41508,72/304772.mp3,159.2
34,304775,"Bossa nova or samba duet with jazzy chords on a nylon guitar, and maracas",True,1,348448,41508,75/304775.mp3,230.8
791,305160,An upbeat song with a latin or salsa feel,True,1,348448,41508,60/305160.mp3,154.7
597,3112,"Genre seems like a space music and I feel confused and feels like I'm in the space, somewhere like black-hole",,0,286,485,12/3112.mp3,341.0
524,313059,Bright synth swooshes in the opening followed by a prominent acoustic guitar and a happy-go-lucky bass-line and beat creating a light and breezy feeling evoking a shopping mall or tourist cafe.,True,0,336640,42376,59/313059.mp3,320.0
102,313061,It sounds like someone is experimenting with their newest electronic instrument sets.,,0,336640,42376,61/313061.mp3,290.2
894,330650,This is an electro track with punchy drums and a synth that makes you want to dance.,True,0,349673,44185,50/330650.mp3,296.3
724,330655,This type of song fits in Hip hop and ideally suited to place it in vlog kind of content. Instrumentation is more.,,1,349673,44185,55/330655.mp3,210.8
784,330655,Electronic music that can be listened to in a passive setting,True,1,349673,44185,55/330655.mp3,210.8
1027,33322,An instrumental song that has a bass similar all the song. It's like a loop music.,,0,4658,4117,22/33322.mp3,257.6
1068,33323,Electronic instrumental that has a consistent beat and a melody that at times has a descending pattern which can be used for a soundtrack,True,0,4658,4117,23/33323.mp3,312.6
1048,33324,This midi electronic instrumental has a hopeful and optimistic vibe with melodies that mostly repeat for 4 bars,True,0,4658,4117,24/33324.mp3,315.8
509,33325,This song has a sweet melody made of electronic organs and is accompanied with a salient drumkit.,True,0,4658,4117,25/33325.mp3,289.5
1004,33326,A fuzzy and dampened electronic piece which progressively brightens throughout the track.,True,1,4658,4117,26/33326.mp3,315.6
823,337825,Eerie and anxious feel that picks up with various sample instruments in a loop,True,1,5104,44749,25/337825.mp3,419.9
54,33836,"the first few seconds give off a mystic feeling with the chimes and the intermittent bass. The synth starts strong then recedes into the background. Overall, the highly reverberated and delayed flutes, percussions and chimes give the track almost an ethnic vibe.  Halfway through, the track picks up with hi-hats and feels less mystical - more upbeat.",,0,4488,4157,36/33836.mp3,337.4
785,344323,"Relaxing music played mostly on the piano that can be used while studying, meditating or just relaxing",True,2,350222,45343,23/344323.mp3,180.2
450,344326,A mellow and gentle song that could also be used as a lullaby.,True,1,350222,45343,26/344326.mp3,147.3
123,348881,"Intriguing, slowly progressing electronic tune perfectly match for an indie platform game",True,1,6568,45788,81/348881.mp3,313.3
226,348881,Library music with bass and percussion instrument looping,True,1,6568,45788,81/348881.mp3,313.3
581,348881,"Electro-ambient track with a simple soft but sharp drum machine beat, the synth parts enter one after the other. The track has a dark but peaceful feeling, of a winter forest at noon in the North, with the light reflecting on the snow and making the trees glow of a blue pale light.",,2,6568,45788,81/348881.mp3,313.3
906,348881,Ambiental song that evokes calm with a progression of stereo electronic elements.,True,1,6568,45788,81/348881.mp3,313.3
143,352685,A peaceful piano piece for relaxing by the fireplace.,True,1,350716,46157,85/352685.mp3,65.5
322,352691,Piano solo song that transmits melancholic and nostalgic  feelings,True,0,350716,46157,91/352691.mp3,167.6
927,352694,Piano ternary piece with a repetitive and dynamic pattern that modulate overtime with some 3-for-2 parts,True,2,350716,46157,94/352694.mp3,94.0
377,35349,This weird track starts with a midi piano that sounds like a guitar or vice versa.,False,1,4927,4301,49/35349.mp3,184.3
719,35349,"beautiful song with dreaming melodies, gives you hope and beautiful feelings, with a retro taste, acid guitar to do a trip",,1,4927,4301,49/35349.mp3,184.3
897,35350,"This is a calm pop song with drums, synth and guitar.",True,1,4927,4301,50/35350.mp3,200.1
28,354778,"Fast beat, hip hop, upbeat that has a positive vibe.",True,0,339779,46325,78/354778.mp3,247.4
24,354778,a danceable electronic track in the genre of dance,True,0,339779,46325,78/354778.mp3,247.4
919,354913,Pleasant instrumental song. You will get hooked instantly.,,2,347954,46349,13/354913.mp3,226.0
943,356441,"Reggae beat but with a blues rock element that can be used for various environments such as relaxing, background music in a bar, driving etc.",True,1,340710,46485,41/356441.mp3,243.1
553,357192,A happy Latin song with a strong rhythmic and percussive component that invites you to dance and enjoy.,True,2,350883,46522,92/357192.mp3,197.9
571,357330,Cumbia bailable (Latin music) in a lament tone with lead accordion and brass section.,True,2,350883,46522,30/357330.mp3,195.2
871,357361,"A salsa song with the distinctive cowbells that are the metronome. I am not very pleased with the mix of the percussion and would definitely need more syncopation for the bass line and more focus on the second and fourth beat. Apart from that, it is a very happy tune  that I would find myself dancing through in a latin night. I can't help but smile when I listen to that genre",,1,350883,46522,61/357361.mp3,156.9
589,357361,"Latin American pop folk song with a chaotic mix of percussions, accordions and brass. It has a jolly feeling, humorous, like a song you would play at the village Sunday party.",,1,350883,46522,61/357361.mp3,156.9
707,357365,"A Latin American song with accordion and trumpets and a swaying, but heavy feel.",True,0,350883,46522,65/357365.mp3,218.8
876,359653,Classical instrumental piano that gives a range of emotions from soothing to tension,True,0,347016,46718,53/359653.mp3,146.1
950,359655,A joyful classical track performed on a grand piano.,True,2,347016,46718,55/359655.mp3,571.1
73,359656,"Classical piano piece in major key with a slow start, played beautifully without other instruments, making you close your eyes and find inner peace.",True,1,347016,46718,56/359656.mp3,474.5
79,359657,This gentle melody describes a dream where the subject gets to do things he/she always wanted  to do.,False,1,347016,46718,57/359657.mp3,271.3
795,359659,"Neoclassical Piano 
Solo in a room no accompaniment 
Dynamic night time love ballad",,0,347016,46718,59/359659.mp3,301.6
1077,359660,Deeply emotional classical piece of music for solo piano with a lively interlude,True,0,347016,46718,60/359660.mp3,125.6
701,359662,initially calm and slightly solemn solo piano with pronounced quick double attacks on some notes making it more lively later on,True,1,347016,46718,62/359662.mp3,467.8
43,359664,"This is a solo piano piece with a somewhat melancholic mood. It's slow, with blocks of minor chords driving the melody forward. It reminds me of a Beethoven sonata or something like that.",,2,347016,46718,64/359664.mp3,155.4
313,360978,"This is a chill folk song with a simple rythm and acoustic guitar, good for a slow morning of reading or working.",True,1,343767,46816,78/360978.mp3,192.9
546,363326,"It's a folk song with country vibe, major chord, and rock drum kit.",True,1,348998,47042,26/363326.mp3,323.1
1001,364090,an uplifting jazz song that makes your head shake,True,2,7063,47072,90/364090.mp3,152.7
757,366014,Heavy distorted lead guitar with sparsely supporting piano and distant sounding drums in the background,True,0,348291,47223,14/366014.mp3,205.3
1096,376240,Metal song that could be played in a motorway bar full of rough-looking bikers.,True,1,2320,47990,40/376240.mp3,283.7
269,376419,"A cheesy instrumental love song, with a mellow synth intro and an acoustic guitar riff followed by a lead synth playing chords and an acoustic guitar solo.",True,0,341459,48023,19/376419.mp3,234.7
1024,376422,Instrumental with mostly piano that has a melancholic feel which can be heard alone,True,1,341459,48023,22/376422.mp3,172.5
193,378306,An ambient track perfect for meditations and focus tasks.,True,1,336640,48163,06/378306.mp3,317.8
31,38019,"electronic music with glassy synthesizer and stereo effects, and various textured synth leads",True,2,3901,4669,19/38019.mp3,164.5
244,387501,The song starts with an acoustic guitar and then a electric guitar is added. It is an ambient rock song.,True,0,352042,48909,01/387501.mp3,218.0
387,387516,"The song has a very happy and relaxing vibe. It is an alternative rock instrumental song, that has guitar drums and bass and pad synth. The songs sounds emotional and motivating",,1,352042,48909,16/387516.mp3,190.7
765,38768,Music to accompany a documentary about the ins and outs of being a baboon.,,1,1780,4755,68/38768.mp3,70.6
941,389520,Instrumental mainly focused on clean electric guitar sound riffs and melody which might be fun to listen to on the background,True,2,352114,49104,20/389520.mp3,113.8
